Stemming
"['susun', 'sistem', 'informasi', 'dinas', 'industri', 'dagang', 'disperindag', 'kabupaten', 'bangkal', 'tingkat', 'kualitas', 'layan', 'bantu', 'proses', 'kerja', 'dinas', 'salah', 'faktor', 'dorong', 'manfaat', 'sistem', 'informasi', 'tingkat', 'butuh', 'fungsi', 'layan', 'jalan', 'tuju', 'terap', 'arsitektur', 'enterprise', 'cipta', 'selaras', 'bisnis', 'teknologi', 'informasi', 'butuh', 'instansi', 'terap', 'arsitektur', 'enterprise', 'lepas', 'instansi', 'rencana', 'rancang', 'arsitektur', 'enterprise', 'togaf', 'adm', 'metodologi', 'lengkap', 'instansi', 'paham', 'tahap', 'tahap', 'metodologi', 'terjemah', 'aktivitas', 'ancang', 'arsitektur', 'enterprise', 'tahap', 'ancang', 'arsitektur', 'enterprise', 'lanjut', 'tahap', 'rencana', 'implementasi', 'togaf', 'adm', 'milik', 'komponen', 'utama', 'arsitektur', 'bisnis', 'arsitektur', 'data', 'arsitektur', 'teknologi', 'arsitektur', 'aplikasi', 'inti', 'togaf', 'arsitektur', 'enterprise', 'aspek', 'hasil', 'model', 'kerangka', 'dasar', 'kembang', 'sistem', 'informasi', 'integrasi', 'dukung', 'butuh', 'dinas', 'industri', 'dagang', 'sesuai', 'atur', 'bupati', 'bangkal', 'nomor', 'urai', 'tugas', 'jabat', 'struktural', 'dinas', 'industri', 'dagang']"
"['usaha', 'perintah', 'swasta', 'tuju', 'capai', 'capai', 'tuju', 'usaha', 'manfaat', 'sumber', 'daya', 'milik', 'optimal', 'salah', 'sumber', 'daya', 'sumber', 'daya', 'manusia', 'milik', 'usaha', 'sesuai', 'atur', 'tetap', 'pt', 'surya', 'madistrindo', 'pamekasan', 'proses', 'promosi', 'jabat', 'kriteriakriteria', 'aspek', 'kapasitas', 'intelektual', 'aspek', 'sikap', 'kerja', 'aspek', 'perilaku', 'masingmasing', 'sub', 'kriteria', 'sendiri', 'metode', 'metode', 'fuzzy', 'analytic', 'network', 'process', 'fanp', 'metode', 'fanp', 'cari', 'bobot', 'prioritas', 'penting', 'kriteria', 'sub', 'kriteria', 'tetap', 'proses', 'rangking', 'bobot', 'kriteria', 'masingmasing', 'data', 'karyawan', 'bobot', 'oleh', 'hasil', 'kuesioner', 'pimpin', 'usaha', 'proses', 'rangking', 'ali', 'nilai', 'bobot', 'kriteria', 'tiaptiap', 'sub', 'kriteria', 'seleksi', 'karyawan', 'hak', 'duduk', 'jabat', 'sedia', 'dasar', 'kriteriakriteria', 'tentu', 'hasil', 'uji', 'coba', 'selesai', 'studi', 'proses', 'promosi', 'jabat', 'karyawan', 'hasil', 'nilai', 'akurasi', 'kunci', 'sistem', 'dukung', 'putus', 'promosi', 'jabat', 'fuzzy', 'analytic', 'network', 'process', 'fanp']"
"['layan', 'makan', 'pasien', 'rawat', 'inap', 'rumah', 'sakit', 'tuju', 'menu', 'diet', 'sesuai', 'syarat', 'gizi', 'minimal', 'sesuai', 'sakit', 'derita', 'pasien', 'menu', 'sedia', 'rumah', 'sakit', 'perhati', 'butuh', 'kalori', 'pasien', 'individu', 'akibat', 'sedia', 'makan', 'pasien', 'sesuai', 'butuh', 'kalori', 'hari', 'pasien', 'buat', 'sistem', 'dukung', 'putus', 'rekomendasi', 'menu', 'diet', 'pasien', 'alat', 'bantu', 'sedia', 'menu', 'makan', 'pasien', 'metode', 'metode', 'harris', 'benedict', 'hitung', 'total', 'kalori', 'pasien', 'metode', 'euclidean', 'perankingannya', 'harap', 'aplikasi', 'sistem', 'dukung', 'putus', 'rekomendasi', 'menu', 'diet', 'pasien', 'serta', 'jelas', 'butuh', 'kalori', 'hari', 'asupan', 'makan', 'hari', 'makan', 'batas', 'kunci', 'sistem', 'dukung', 'putus', 'harris', 'benedict', 'euclidean']"
"['susun', 'sistem', 'dukung', 'putus', 'pilih', 'teknik', 'rekayasa', 'butuh', 'bantu', 'kembang', 'perangkat', 'lunak', 'bangun', 'proyek', 'perangkat', 'lunak', 'pilih', 'teknik', 'rekayasa', 'butuh', 'dasar', 'pilih', 'system', 'analis', 'sangkut', 'dasar', 'karakteristik', 'teknik', 'rekayasa', 'butuh', 'sesuai', 'proyek', 'perangkat', 'lunak', 'hasil', 'perangkat', 'lunak', 'proses', 'evaluasi', 'pilih', 'teknik', 'rekayasa', 'butuh', 'salah', 'tahap', 'proyek', 'kembang', 'perangkat', 'lunak', 'dalam', 'spk', 'proses', 'pilih', 'teknik', 'rekayasa', 'butuh', 'kriteria', 'atribut', 'project', 'kembang', 'perangkat', 'lunak', 'proses', 'clustering', 'metode', 'self', 'organizing', 'map', 'som', 'parameter', 'distance', 'matrix', 'tangan', 'data', 'multi', 'dimensional', 'euclidean', 'canberra', 'jenis', 'distance', 'matrix', 'lazim', 'tingkat', 'akurasi', 'tangan', 'data', 'riil', 'hasil', 'oleh', 'banding', 'hasil', 'clustering', 'metode', 'som', 'bas', 'euclidean', 'distance', 'canberra', 'distance', 'matrix', 'hasil', 'teknik', 'rekayasa', 'butuh', 'efisien', 'obyektif', 'sesuai', 'karakteristik', 'proyek', 'perangkat', 'lunak', 'kunci', 'sistem', 'dukung', 'putus', 'teknik', 'rekayasa', 'butuh', 'clustering', 'self', 'organizing', 'map', 'canberra', 'distance', 'matrix']"
"['sidik', 'jari', 'salah', 'karakteristik', 'fisik', 'manusia', 'identifikasi', 'manusia', 'sidik', 'jari', 'karakteristik', 'ubah', 'kecuali', 'luka', 'rusak', 'akibat', 'celaka', 'sidik', 'jari', 'tindak', 'kriminal', 'curi', 'curang', 'administrasi', 'proses', 'deteksi', 'sidik', 'jari', 'mudah', 'pihakpihak', 'wajib', 'tangan', 'proses', 'deteksi', 'laku', 'program', 'komputer', 'tahap', 'hitung', 'tentu', 'titik', 'kenal', 'corepoint', 'proses', 'peran', 'proses', 'identifikasi', 'manusia', 'tentu', 'corepoint', 'titik', 'sidik', 'jari', 'manual', 'otomatis', 'manual', 'laku', 'kasat', 'mata', 'otomatis', 'tentu', 'sistem', 'tugas', 'tentu', 'corepoint', 'sidik', 'jari', 'otomatis', 'metode', 'geometry', 'of', 'region', 'technique', 'grcitra', 'tugas', 'oleh', 'database', 'fvc', 'fingerprintbitmaps', 'hasil', 'uji', 'coba', 'sistem', 'baik', 'deteksi', 'corepoint', 'sidik', 'jari', 'metode', 'geometry', 'of', 'region', 'technique', 'gr', 'm', 'v', 'proses', 'normalisasi', 'ukur', 'blok', 'x', 'pixel', 'hasil', 'akurasi', 'sistem', 'dapat', 'kunci', 'sidik', 'jari', 'corepoint', 'geometry', 'of', 'region', 'technique', 'gr', 'normalisasi']"
"['indonesia', 'kembang', 'gizi', 'perhati', 'status', 'gizi', 'kontrol', 'gizi', 'butuh', 'tubuh', 'teliti', 'rancang', 'aplikasi', 'sistem', 'dukung', 'putus', 'tentu', 'status', 'gizi', 'pasien', 'solusi', 'makan', 'pasien', 'sesuai', 'riwayat', 'sakit', 'derita', 'pasien', 'sistem', 'rancang', 'bas', 'web', 'mudah', 'admin', 'ahli', 'gizi', 'rumah', 'sakit', 'tentu', 'status', 'gizi', 'pasien', 'harap', 'aplikasi', 'efisien', 'efektifitas', 'kerja', 'metode', 'teliti', 'nave', 'bayes', 'classifier', 'nbc', 'metode', 'baru', 'prediksi', 'probabilitasmetode', 'nave', 'bayes', 'classifier', 'proses', 'tentu', 'hitung', 'probabilitas', 'status', 'gizi', 'mana', 'cari', 'nilai', 'probabilitas', 'besar', 'simpul', 'tentu', 'status', 'gizi', 'metode', 'terap', 'studi', 'sistem', 'tentu', 'status', 'gizi', 'pasien', 'hasil', 'akurasi', 'besar', 'kunci', 'nave', 'bayes', 'classifier', 'sistem', 'dukung', 'putus', 'status', 'gizi', 'web']"
"['kenal', 'tulis', 'tangan', 'topik', 'teliti', 'populer', 'teliti', 'usahausaha', 'sistem', 'kenal', 'tulis', 'tangan', 'otomatis', 'teknik', 'beda', 'teliti', 'bahas', 'kembang', 'sistem', 'kenal', 'tulis', 'tangan', 'offline', 'ciri', 'lokal', 'karakterkarakter', 'tulis', 'tangan', 'salah', 'faktor', 'tentu', 'kenal', 'tulis', 'tangan', 'model', 'bentuk', 'tulis', 'tangan', 'tulis', 'nali', 'tulis', 'milik', 'gaya', 'tulis', 'bentuk', 'tulis', 'tangan', 'beda', 'metode', 'kenal', 'pola', 'tulis', 'tangan', 'teliti', 'modified', 'direction', 'feature', 'mdf', 'proses', 'ekstraksi', 'fitur', 'learning', 'vector', 'quantization', 'lvq', 'proses', 'klasifikasi', 'proses', 'ekstraksi', 'fitur', 'metode', 'mdf', 'tentu', 'arah', 'garis', 'posisi', 'tiaptiap', 'piksel', 'proses', 'latih', 'data', 'metode', 'learning', 'vector', 'quantization', 'lvq', 'metode', 'hasil', 'bobot', 'proses', 'kenal', 'citra', 'huruf', 'tulis', 'tangan', 'uji', 'coba', 'sistem', 'hasil', 'baik', 'kenal', 'citra', 'huruf', 'tulis', 'tangan', 'oleh', 'data', 'latih', 'citra', 'data', 'uji', 'coba', 'citra', 'hasil', 'akurasi', 'sistem', 'dapat', 'kunci', 'tulis', 'tangan', 'modified', 'direction', 'feature', 'learning', 'vector', 'quantization']"
"['citra', 'senyum', 'salah', 'fitur', 'biometrik', 'jadi', 'bukti', 'autentik', 'sistem', 'kenal', 'pola', 'pattern', 'recognition', 'komputerisasi', 'identitas', 'ciri', 'kenal', 'senyum', 'teliti', 'kalang', 'salah', 'bentuk', 'terap', 'kenal', 'pola', 'senyum', 'senyum', 'senyum', 'nali', 'komputer', 'simpan', 'database', 'tentu', 'pola', 'senyum', 'manual', 'otomatis', 'manual', 'kasat', 'mata', 'otomatis', 'tentu', 'sistem', 'tugas', 'identifikasi', 'senyum', 'otomatis', 'metode', 'principal', 'component', 'analysis', 'pca', 'linier', 'descriminant', 'analysis', 'lda', 'mana', 'jenis', 'senyum', 'tugas', 'bagi', 'senyum', 'manis', 'senyum', 'ejek', 'senyum', 'paksa', 'senyum', 'tutup', 'senyum', 'buka', 'guna', 'metode', 'ekstraksi', 'fitur', 'efisien', 'tentu', 'hasil', 'sistem', 'kenal', 'pola', 'metode', 'klasifikasi', 'kenal', 'pola', 'euclidean', 'distance', 'manhattan', 'distance', 'hasil', 'uji', 'coba', 'gambar', 'data', 'latih', 'dapat', 'tingkat', 'akurasi', 'pca', 'ordered', 'hasil', 'uji', 'coba', 'pca', 'lda', 'dapat', 'tingkat', 'akurasi', 'ordered']"
"['batik', 'rajin', 'milik', 'nilai', 'seni', 'budaya', 'indonesia', 'batik', 'indonesia', 'agam', 'jenis', 'tekstur', 'batik', 'warna', 'batik', 'pola', 'batik', 'cermin', 'usul', 'daerah', 'batik', 'cari', 'citra', 'bas', 'teks', 'efektif', 'nilai', 'subjektif', 'guna', 'representasi', 'citra', 'sistem', 'tangan', 'cari', 'citra', 'query', 'citra', 'sistem', 'oleh', 'citra', 'bas', 'isi', 'spci', 'content', 'based', 'image', 'retrieval', 'cbir', 'teliti', 'ciri', 'tekstur', 'proses', 'cari', 'mirip', 'delapan', 'kelas', 'citra', 'batik', 'beda', 'cirebon', 'bal', 'bangkal', 'pamekasan', 'sumenep', 'yogyakarta', 'solo', 'kalong', 'objek', 'oleh', 'citra', 'bas', 'isi', 'sistem', 'bangun', 'proses', 'utama', 'ekstraksi', 'fitur', 'tekstur', 'metode', 'gray', 'level', 'difference', 'method', 'gldm', 'arah', 'utama', 'gldm', 'hitung', 'beda', 'mutlak', 'pasang', 'derajat', 'abu', 'pisah', 'jarak', 'arah', 'hasil', 'ekstraksi', 'fitur', 'ukur', 'jarak', 'mirip', 'metode', 'euclidean', 'distance', 'uji', 'coba', 'aplikasi', 'ukur', 'mirip', 'euclidean', 'distance', 'nilai', 'threshold', 'oleh', 'akurasi', 'presisi', 'data', 'latih', 'data', 'uji', 'coba', 'citra', 'tampil']"
"['butuh', 'cari', 'data', 'internet', 'cepat', 'faktor', 'guna', 'layan', 'internet', 'sistem', 'informasi', 'tugas', 'simtak', 'fakultas', 'teknik', 'universitas', 'trunojoyo', 'madura', 'butuh', 'cari', 'data', 'cepat', 'dasar', 'konteks', 'sistem', 'cari', 'pakai', 'cari', 'database', 'mana', 'hasil', 'cari', 'sesuai', 'konteks', 'keywords', 'diinputkan', 'milik', 'benar', 'sistem', 'cerdas', 'tahu', 'tangkap', 'proses', 'ontologi', 'dukung', 'tugas', 'ontologi', 'spesifikasi', 'konseptualisasi', 'semantik', 'web', 'abstrak', 'representasi', 'world', 'wide', 'web', 'www', 'basis', 'standar', 'definisi', 'resource', 'description', 'framework', 'rdf', 'ontology', 'web', 'language', 'owl', 'ide', 'dasar', 'bawa', 'web', 'milik', 'definisi', 'link', 'data', 'efektif', 'cari', 'otomasi', 'integrasi', 'reuse', 'informasi', 'aplikasi', 'semantik', 'web', 'definisi', 'kumpul', 'teknologi', 'mana', 'komputer', 'paham', 'arti', 'informasi', 'dasar', 'metadata', 'informasi', 'isi', 'informasi', 'judul', 'arang', 'modifikasi', 'tanggal', 'halaman', 'web', 'hak', 'cipta', 'halaman', 'web', 'semantik', 'web', 'cari', 'tugas', 'hasil', 'dasar', 'sama', 'makna', 'keyword', 'diinputkan', 'user', 'kunci', 'mesin', 'cari', 'semantic', 'web', 'tugas', 'abstract']"
"['usaha', 'milik', 'data', 'kait', 'giat', 'bisnis', 'jaga', 'aman', 'orang', 'hak', 'akses', 'seringkali', 'muncul', 'aksi', 'ilegal', 'coba', 'rusak', 'server', 'curi', 'data', 'usaha', 'akibat', 'salah', 'fatal', 'lancar', 'giat', 'bisnis', 'usaha', 'sebab', 'data', 'valid', 'sikap', 'sistem', 'monitoring', 'aman', 'aman', 'server', 'tindak', 'susup', 'intrusion', 'prevention', 'system', 'ips', 'solusi', 'aman', 'jaring', 'server', 'tindak', 'susup', 'ips', 'kembang', 'snort', 'fungsi', 'deteksi', 'kombinasi', 'iptables', 'firewall', 'cegah', 'susup', 'ips', 'lengkap', 'user', 'interface', 'base', 'basic', 'analysis', 'and', 'security', 'engine', 'manajemen', 'rule', 'mudah', 'admin', 'monitor', 'sistem', 'aman', 'tindak', 'susup', 'jaring', 'server', 'snort', 'alert', 'deteksi', 'serang', 'simpan', 'log', 'snort', 'perintah', 'iptables', 'drop', 'alamat', 'serang', 'detail', 'serang', 'tampil', 'user', 'interface', 'base', 'hasil', 'uji', 'dapat', 'snort', 'iptables', 'ips', 'respon', 'cepat', 'deteksi', 'serang', 'tanggap', 'ratarata', 'detik', 'serang', 'deteksi', 'alert']"
"['citra', 'digital', 'manfaat', 'aspek', 'kehidupanoleh', 'butuh', 'tampil', 'citra', 'representasi', 'objek', 'citra', 'salah', 'masalah', 'ambil', 'gambar', 'citra', 'mampu', 'ambil', 'gambar', 'luas', 'gambar', 'ambil', 'kali', 'sebab', 'gambar', 'objek', 'terpisahpisah', 'atas', 'masalah', 'proses', 'gabung', 'citra', 'teliti', 'metode', 'watershed', 'metode', 'tentu', 'titik', 'korespondensi', 'masingmasing', 'citra', 'kandidat', 'daerah', 'hasil', 'korespondensi', 'segmen', 'gun', 'metode', 'watershed', 'hasil', 'segmentasi', 'cari', 'region', 'cut', 'acu', 'gabung', 'citra', 'proses', 'gabung', 'citra', 'dsebut', 'mosaic', 'panoramik', 'hasil', 'teliti', 'citra', 'panorama', 'ideal', 'dperoleh', 'citra', 'masuk', 'sama', 'obyek', 'titik', 'korespondensi', 'pilih', 'obyek', 'citra', 'masuk', 'kunci', 'citra', 'panorama', 'mosaikpanoramik', 'metode', 'watershed']"
